Distance,Method,Success,Confidence
9.0,DAE Filter (With DAE),0,0.14860084652900696
9.0,Standard (No DAE),0,0.1644369214773178
9.0,DAE Filter (With DAE),0,0.19379457831382751
9.0,Standard (No DAE),0,0.10770080983638763
9.0,DAE Filter (With DAE),0,0.15031027793884277
9.0,Standard (No DAE),0,0.09326006472110748
9.0,DAE Filter (With DAE),0,0.12489386647939682
9.0,Standard (No DAE),0,0.06223022937774658
9.0,DAE Filter (With DAE),0,0.09380728751420975
9.0,Standard (No DAE),0,0.07293559610843658
9.0,DAE Filter (With DAE),0,0.09387040138244629
9.0,Standard (No DAE),0,0.10917806625366211
9.0,DAE Filter (With DAE),0,0.13464754819869995
9.0,Standard (No DAE),0,0.14278201758861542
9.0,DAE Filter (With DAE),0,0.19067136943340302
9.0,Standard (No DAE),0,0.09668146073818207
9.0,DAE Filter (With DAE),0,0.11946112662553787
9.0,Standard (No DAE),0,0.13104693591594696
9.0,DAE Filter (With DAE),0,0.1627359390258789
9.0,Standard (No DAE),0,0.1091458797454834
9.0,DAE Filter (With DAE),0,0.14362280070781708
9.0,Standard (No DAE),0,0.1391894817352295
9.0,DAE Filter (With DAE),0,0.18311689794063568
9.0,Standard (No DAE),0,0.0996495932340622
9.0,DAE Filter (With DAE),0,0.11177348345518112
9.0,Standard (No DAE),0,0.0860832929611206
9.0,DAE Filter (With DAE),0,0.10927613079547882
9.0,Standard (No DAE),0,0.10959194600582123
9.0,DAE Filter (With DAE),0,0.13447648286819458
9.0,Standard (No DAE),0,0.11199378222227097
9.0,DAE Filter (With DAE),0,0.1332910805940628
9.0,Standard (No DAE),0,0.11429685354232788
9.0,DAE Filter (With DAE),0,0.15610504150390625
9.0,Standard (No DAE),0,0.12841303646564484
9.0,DAE Filter (With DAE),0,0.1546100229024887
9.0,Standard (No DAE),0,0.09284105896949768
9.0,DAE Filter (With DAE),0,0.11955133080482483
9.0,Standard (No DAE),0,0.08571204543113708
9.0,DAE Filter (With DAE),0,0.10898105800151825
9.0,Standard (No DAE),1,0.11475712060928345
9.0,DAE Filter (With DAE),1,0.1356414556503296
9.0,Standard (No DAE),0,0.11643746495246887
9.0,DAE Filter (With DAE),0,0.1470591425895691
9.0,Standard (No DAE),0,0.1515340507030487
9.0,DAE Filter (With DAE),0,0.18551015853881836
9.0,Standard (No DAE),0,0.1083308756351471
9.0,DAE Filter (With DAE),0,0.12821713089942932
9.0,Standard (No DAE),0,0.11821971088647842
9.0,DAE Filter (With DAE),0,0.152072474360466
9.0,Standard (No DAE),0,0.13654974102973938
9.0,DAE Filter (With DAE),0,0.17651990056037903
9.0,Standard (No DAE),0,0.08653637021780014
9.0,DAE Filter (With DAE),0,0.12059270590543747
9.0,Standard (No DAE),0,0.1358041614294052
9.0,DAE Filter (With DAE),0,0.17183026671409607
9.0,Standard (No DAE),0,0.16143566370010376
9.0,DAE Filter (With DAE),0,0.20645231008529663
9.0,Standard (No DAE),0,0.10680031776428223
9.0,DAE Filter (With DAE),0,0.1328088343143463
9.0,Standard (No DAE),0,0.08197489380836487
9.0,DAE Filter (With DAE),0,0.10433489084243774
9.0,Standard (No DAE),0,0.11041975766420364
9.0,DAE Filter (With DAE),0,0.14875727891921997
9.0,Standard (No DAE),0,0.10061280429363251
9.0,DAE Filter (With DAE),0,0.12811264395713806
9.0,Standard (No DAE),0,0.09838283807039261
9.0,DAE Filter (With DAE),0,0.1317286193370819
9.0,Standard (No DAE),0,0.09735475480556488
9.0,DAE Filter (With DAE),0,0.12070943415164948
9.0,Standard (No DAE),0,0.08788427710533142
9.0,DAE Filter (With DAE),0,0.1290285736322403
9.0,Standard (No DAE),0,0.14152032136917114
9.0,DAE Filter (With DAE),0,0.16637681424617767
9.0,Standard (No DAE),0,0.1330098956823349
9.0,DAE Filter (With DAE),0,0.15084421634674072
9.0,Standard (No DAE),0,0.1454872488975525
9.0,DAE Filter (With DAE),0,0.16040420532226562
9.0,Standard (No DAE),0,0.0812261551618576
9.0,DAE Filter (With DAE),0,0.10541675239801407
9.0,Standard (No DAE),0,0.09883426874876022
9.0,DAE Filter (With DAE),0,0.13521069288253784
9.0,Standard (No DAE),0,0.11727157235145569
9.0,DAE Filter (With DAE),0,0.15176084637641907
9.0,Standard (No DAE),1,0.16848881542682648
9.0,DAE Filter (With DAE),1,0.20449362695217133
9.0,Standard (No DAE),0,0.08819599449634552
9.0,DAE Filter (With DAE),0,0.1196085661649704
9.0,Standard (No DAE),0,0.13883374631404877
9.0,DAE Filter (With DAE),0,0.18650248646736145
9.0,Standard (No DAE),0,0.07830101251602173
9.0,DAE Filter (With DAE),0,0.11267822235822678
9.0,Standard (No DAE),0,0.11641950905323029
9.0,DAE Filter (With DAE),0,0.14762450754642487
9.0,Standard (No DAE),0,0.12641584873199463
9.0,DAE Filter (With DAE),0,0.14783023297786713
9.0,Standard (No DAE),0,0.12612028419971466
9.0,DAE Filter (With DAE),0,0.15004701912403107
9.0,Standard (No DAE),0,0.11530725657939911
9.0,DAE Filter (With DAE),0,0.14862588047981262
9.0,Standard (No DAE),0,0.14681826531887054
9.0,DAE Filter (With DAE),0,0.18094591796398163
9.0,Standard (No DAE),0,0.12778542935848236
9.0,DAE Filter (With DAE),0,0.15267451107501984
9.5,Standard (No DAE),0,0.13258056342601776
9.5,DAE Filter (With DAE),0,0.16514109075069427
9.5,Standard (No DAE),0,0.08967841416597366
9.5,DAE Filter (With DAE),0,0.11767757683992386
9.5,Standard (No DAE),0,0.14985033869743347
9.5,DAE Filter (With DAE),0,0.19716529548168182
9.5,Standard (No DAE),0,0.1460362821817398
9.5,DAE Filter (With DAE),0,0.2010207176208496
9.5,Standard (No DAE),0,0.11335758864879608
9.5,DAE Filter (With DAE),0,0.13629579544067383
9.5,Standard (No DAE),1,0.09830822795629501
9.5,DAE Filter (With DAE),0,0.1372196525335312
9.5,Standard (No DAE),0,0.11924411356449127
9.5,DAE Filter (With DAE),0,0.15623196959495544
9.5,Standard (No DAE),0,0.10712571442127228
9.5,DAE Filter (With DAE),0,0.1331787258386612
9.5,Standard (No DAE),0,0.08459467440843582
9.5,DAE Filter (With DAE),0,0.12232367694377899
9.5,Standard (No DAE),0,0.08414021134376526
9.5,DAE Filter (With DAE),0,0.10193803906440735
9.5,Standard (No DAE),0,0.07893144339323044
9.5,DAE Filter (With DAE),0,0.10597661137580872
9.5,Standard (No DAE),0,0.1195032075047493
9.5,DAE Filter (With DAE),0,0.1682327389717102
9.5,Standard (No DAE),0,0.13538222014904022
9.5,DAE Filter (With DAE),0,0.17202042043209076
9.5,Standard (No DAE),0,0.08169617503881454
9.5,DAE Filter (With DAE),0,0.09473548829555511
9.5,Standard (No DAE),0,0.08372600376605988
9.5,DAE Filter (With DAE),0,0.11153455823659897
9.5,Standard (No DAE),0,0.1461246907711029
9.5,DAE Filter (With DAE),0,0.17660664021968842
9.5,Standard (No DAE),0,0.11684795469045639
9.5,DAE Filter (With DAE),0,0.15135672688484192
9.5,Standard (No DAE),0,0.16143591701984406
9.5,DAE Filter (With DAE),0,0.21490681171417236
9.5,Standard (No DAE),0,0.10759297013282776
9.5,DAE Filter (With DAE),0,0.12574034929275513
9.5,Standard (No DAE),0,0.13193538784980774
9.5,DAE Filter (With DAE),0,0.1699472963809967
9.5,Standard (No DAE),0,0.08798559010028839
9.5,DAE Filter (With DAE),0,0.1365315318107605
9.5,Standard (No DAE),0,0.11021124571561813
9.5,DAE Filter (With DAE),0,0.13925661146640778
9.5,Standard (No DAE),0,0.13480910658836365
9.5,DAE Filter (With DAE),0,0.1762019842863083
9.5,Standard (No DAE),0,0.08715590089559555
9.5,DAE Filter (With DAE),0,0.10679082572460175
9.5,Standard (No DAE),0,0.13700424134731293
9.5,DAE Filter (With DAE),0,0.16098786890506744
9.5,Standard (No DAE),0,0.10441245138645172
9.5,DAE Filter (With DAE),0,0.12865126132965088
9.5,Standard (No DAE),0,0.1388448029756546
9.5,DAE Filter (With DAE),0,0.16982614994049072
9.5,Standard (No DAE),0,0.14117150008678436
9.5,DAE Filter (With DAE),0,0.188174769282341
9.5,Standard (No DAE),0,0.11513274908065796
9.5,DAE Filter (With DAE),0,0.14409466087818146
9.5,Standard (No DAE),0,0.09118090569972992
9.5,DAE Filter (With DAE),0,0.12537729740142822
9.5,Standard (No DAE),0,0.11092239618301392
9.5,DAE Filter (With DAE),0,0.14176392555236816
9.5,Standard (No DAE),0,0.11153408885002136
9.5,DAE Filter (With DAE),0,0.15205684304237366
9.5,Standard (No DAE),0,0.1067185252904892
9.5,DAE Filter (With DAE),0,0.14737319946289062
9.5,Standard (No DAE),0,0.10607068985700607
9.5,DAE Filter (With DAE),0,0.13721805810928345
9.5,Standard (No DAE),0,0.1346392035484314
9.5,DAE Filter (With DAE),0,0.16217784583568573
9.5,Standard (No DAE),0,0.10603797435760498
9.5,DAE Filter (With DAE),0,0.12065452337265015
9.5,Standard (No DAE),0,0.13428375124931335
9.5,DAE Filter (With DAE),0,0.17254507541656494
9.5,Standard (No DAE),0,0.13026674091815948
9.5,DAE Filter (With DAE),0,0.15856333076953888
9.5,Standard (No DAE),0,0.0933467298746109
9.5,DAE Filter (With DAE),0,0.11439134925603867
9.5,Standard (No DAE),0,0.09678980708122253
9.5,DAE Filter (With DAE),0,0.13607025146484375
9.5,Standard (No DAE),0,0.10427294671535492
9.5,DAE Filter (With DAE),0,0.1333172768354416
9.5,Standard (No DAE),0,0.09195629507303238
9.5,DAE Filter (With DAE),0,0.11782072484493256
9.5,Standard (No DAE),0,0.15875743329524994
9.5,DAE Filter (With DAE),0,0.18401047587394714
9.5,Standard (No DAE),0,0.09562503546476364
9.5,DAE Filter (With DAE),1,0.12241116166114807
9.5,Standard (No DAE),0,0.1108848974108696
9.5,DAE Filter (With DAE),0,0.1501249372959137
9.5,Standard (No DAE),0,0.09824857860803604
9.5,DAE Filter (With DAE),0,0.11828012019395828
9.5,Standard (No DAE),0,0.14045169949531555
9.5,DAE Filter (With DAE),0,0.17831319570541382
9.5,Standard (No DAE),0,0.14673763513565063
9.5,DAE Filter (With DAE),0,0.17717763781547546
9.5,Standard (No DAE),0,0.10680495947599411
9.5,DAE Filter (With DAE),0,0.13475626707077026
9.5,Standard (No DAE),0,0.09948012232780457
9.5,DAE Filter (With DAE),0,0.12836953997612
9.5,Standard (No DAE),0,0.06887957453727722
9.5,DAE Filter (With DAE),0,0.08024921268224716
9.5,Standard (No DAE),0,0.10528166592121124
9.5,DAE Filter (With DAE),0,0.13873806595802307
9.5,Standard (No DAE),0,0.13625523447990417
9.5,DAE Filter (With DAE),0,0.17174659669399261
9.5,Standard (No DAE),1,0.13680092990398407
9.5,DAE Filter (With DAE),1,0.17967280745506287
9.5,Standard (No DAE),0,0.08614098280668259
9.5,DAE Filter (With DAE),0,0.1077422946691513
9.5,Standard (No DAE),0,0.11905787140130997
9.5,DAE Filter (With DAE),0,0.1394948959350586
9.5,Standard (No DAE),0,0.11400631070137024
9.5,DAE Filter (With DAE),1,0.14827993512153625
9.5,Standard (No DAE),0,0.13434533774852753
9.5,DAE Filter (With DAE),0,0.15464113652706146
9.5,Standard (No DAE),0,0.09092936664819717
9.5,DAE Filter (With DAE),0,0.12490032613277435
9.5,Standard (No DAE),0,0.13056519627571106
9.5,DAE Filter (With DAE),0,0.1661951243877411
9.5,Standard (No DAE),0,0.09835341572761536
9.5,DAE Filter (With DAE),1,0.12680453062057495
9.5,Standard (No DAE),0,0.0939386859536171
9.5,DAE Filter (With DAE),0,0.12257548421621323
9.5,Standard (No DAE),0,0.1132463812828064
9.5,DAE Filter (With DAE),0,0.1432117521762848
9.5,Standard (No DAE),0,0.13165445625782013
9.5,DAE Filter (With DAE),0,0.1545950025320053
9.5,Standard (No DAE),0,0.10553649812936783
9.5,DAE Filter (With DAE),0,0.1420261561870575
9.5,Standard (No DAE),0,0.11933256685733795
9.5,DAE Filter (With DAE),0,0.14639008045196533
9.5,Standard (No DAE),0,0.12023192644119263
9.5,DAE Filter (With DAE),0,0.1501913219690323
9.5,Standard (No DAE),0,0.09422741830348969
9.5,DAE Filter (With DAE),0,0.11875322461128235
9.5,Standard (No DAE),0,0.11472972482442856
9.5,DAE Filter (With DAE),0,0.1485103964805603
9.5,Standard (No DAE),0,0.06649422645568848
9.5,DAE Filter (With DAE),0,0.07655203342437744
9.5,Standard (No DAE),0,0.11553686857223511
9.5,DAE Filter (With DAE),0,0.16064999997615814
9.5,Standard (No DAE),0,0.0940040647983551
9.5,DAE Filter (With DAE),0,0.12162841111421585
9.5,Standard (No DAE),0,0.06756249070167542
9.5,DAE Filter (With DAE),0,0.08631835877895355
9.5,Standard (No DAE),0,0.12421292066574097
9.5,DAE Filter (With DAE),0,0.15423479676246643
9.5,Standard (No DAE),0,0.09037847816944122
9.5,DAE Filter (With DAE),0,0.13076697289943695
9.5,Standard (No DAE),0,0.13942700624465942
9.5,DAE Filter (With DAE),0,0.16932733356952667
9.5,Standard (No DAE),0,0.07685834169387817
9.5,DAE Filter (With DAE),0,0.09740351885557175
9.5,Standard (No DAE),0,0.13660657405853271
9.5,DAE Filter (With DAE),0,0.18905124068260193
9.5,Standard (No DAE),0,0.14334002137184143
9.5,DAE Filter (With DAE),0,0.1847669631242752
9.5,Standard (No DAE),0,0.07545952498912811
9.5,DAE Filter (With DAE),0,0.09776131063699722
9.5,Standard (No DAE),0,0.11953401565551758
9.5,DAE Filter (With DAE),0,0.15166229009628296
9.5,Standard (No DAE),1,0.11109206080436707
9.5,DAE Filter (With DAE),1,0.1398770958185196
9.5,Standard (No DAE),0,0.11570616066455841
9.5,DAE Filter (With DAE),0,0.15316355228424072
9.5,Standard (No DAE),0,0.06668475270271301
9.5,DAE Filter (With DAE),0,0.0937017947435379
9.5,Standard (No DAE),0,0.1497277468442917
9.5,DAE Filter (With DAE),0,0.18060137331485748
9.5,Standard (No DAE),0,0.0973941832780838
9.5,DAE Filter (With DAE),0,0.11475582420825958
9.5,Standard (No DAE),0,0.1149347722530365
9.5,DAE Filter (With DAE),0,0.15073896944522858
9.5,Standard (No DAE),0,0.08750557899475098
9.5,DAE Filter (With DAE),0,0.121906578540802
9.5,Standard (No DAE),0,0.07397524267435074
9.5,DAE Filter (With DAE),0,0.09207349270582199
9.5,Standard (No DAE),0,0.11288346350193024
9.5,DAE Filter (With DAE),0,0.1383845955133438
9.5,Standard (No DAE),0,0.1193576455116272
9.5,DAE Filter (With DAE),0,0.1621360182762146
9.5,Standard (No DAE),0,0.11768646538257599
9.5,DAE Filter (With DAE),0,0.15539810061454773
9.5,Standard (No DAE),0,0.06493940949440002
9.5,DAE Filter (With DAE),0,0.09268799424171448
9.5,Standard (No DAE),0,0.10810469090938568
9.5,DAE Filter (With DAE),0,0.13307201862335205
9.5,Standard (No DAE),1,0.12812025845050812
9.5,DAE Filter (With DAE),1,0.14690141379833221
9.5,Standard (No DAE),0,0.10349223017692566
9.5,DAE Filter (With DAE),0,0.12084585428237915
9.5,Standard (No DAE),0,0.08779965341091156
9.5,DAE Filter (With DAE),0,0.1037265732884407
9.5,Standard (No DAE),0,0.10882997512817383
9.5,DAE Filter (With DAE),0,0.15519815683364868
9.5,Standard (No DAE),0,0.1131516844034195
9.5,DAE Filter (With DAE),0,0.145725816488266
9.5,Standard (No DAE),0,0.0968746766448021
9.5,DAE Filter (With DAE),0,0.1413678079843521
10.0,Standard (No DAE),0,0.12043307721614838
10.0,DAE Filter (With DAE),0,0.15687130391597748
10.0,Standard (No DAE),0,0.1008114293217659
10.0,DAE Filter (With DAE),0,0.11956001073122025
10.0,Standard (No DAE),0,0.1380394548177719
10.0,DAE Filter (With DAE),0,0.1819005161523819
10.0,Standard (No DAE),0,0.11919264495372772
10.0,DAE Filter (With DAE),0,0.14469043910503387
10.0,Standard (No DAE),0,0.046306759119033813
10.0,DAE Filter (With DAE),0,0.06907643377780914
10.0,Standard (No DAE),0,0.0969296246767044
10.0,DAE Filter (With DAE),0,0.12693287432193756
10.0,Standard (No DAE),0,0.11282322555780411
10.0,DAE Filter (With DAE),0,0.1430014818906784
10.0,Standard (No DAE),0,0.09832914173603058
10.0,DAE Filter (With DAE),0,0.14816537499427795
10.0,Standard (No DAE),1,0.10701129585504532
10.0,DAE Filter (With DAE),1,0.1298624724149704
10.0,Standard (No DAE),0,0.12440584599971771
10.0,DAE Filter (With DAE),0,0.15248402953147888
10.0,Standard (No DAE),0,0.12066338211297989
10.0,DAE Filter (With DAE),0,0.14977926015853882
10.0,Standard (No DAE),0,0.06738454848527908
10.0,DAE Filter (With DAE),0,0.0855514407157898
10.0,Standard (No DAE),0,0.10601839423179626
10.0,DAE Filter (With DAE),0,0.13366280496120453
10.0,Standard (No DAE),0,0.0806245282292366
10.0,DAE Filter (With DAE),0,0.10792738944292068
10.0,Standard (No DAE),0,0.06896889954805374
10.0,DAE Filter (With DAE),0,0.08769775927066803
10.0,Standard (No DAE),0,0.11126353591680527
10.0,DAE Filter (With DAE),0,0.15453758835792542
10.0,Standard (No DAE),0,0.13237664103507996
10.0,DAE Filter (With DAE),0,0.15625467896461487
10.0,Standard (No DAE),0,0.11880695819854736
10.0,DAE Filter (With DAE),0,0.13907325267791748
10.0,Standard (No DAE),0,0.10322961211204529
10.0,DAE Filter (With DAE),0,0.13037307560443878
10.0,Standard (No DAE),0,0.10651412606239319
10.0,DAE Filter (With DAE),0,0.13925525546073914
10.0,Standard (No DAE),0,0.08326379954814911
10.0,DAE Filter (With DAE),0,0.10882356762886047
10.0,Standard (No DAE),0,0.06572225689888
10.0,DAE Filter (With DAE),0,0.08944827318191528
10.0,Standard (No DAE),0,0.12932002544403076
10.0,DAE Filter (With DAE),0,0.159677192568779
10.0,Standard (No DAE),0,0.11065845191478729
10.0,DAE Filter (With DAE),0,0.1234130933880806
10.0,Standard (No DAE),0,0.08643609285354614
10.0,DAE Filter (With DAE),0,0.1201164647936821
10.0,Standard (No DAE),0,0.09690581262111664
10.0,DAE Filter (With DAE),0,0.11660259962081909
10.0,Standard (No DAE),1,0.09712612628936768
10.0,DAE Filter (With DAE),0,0.14728417992591858
10.0,Standard (No DAE),1,0.11039238423109055
10.0,DAE Filter (With DAE),1,0.1361839920282364
10.0,Standard (No DAE),0,0.13718652725219727
10.0,DAE Filter (With DAE),0,0.16650162637233734
10.0,Standard (No DAE),0,0.10283538699150085
10.0,DAE Filter (With DAE),0,0.15541884303092957
10.0,Standard (No DAE),0,0.07651202380657196
10.0,DAE Filter (With DAE),0,0.09430686384439468
10.0,Standard (No DAE),0,0.11324948817491531
10.0,DAE Filter (With DAE),0,0.13764315843582153
10.0,Standard (No DAE),0,0.12200357764959335
10.0,DAE Filter (With DAE),0,0.15633466839790344
10.0,Standard (No DAE),0,0.09828302264213562
10.0,DAE Filter (With DAE),0,0.131841242313385
10.0,Standard (No DAE),0,0.09144717454910278
10.0,DAE Filter (With DAE),0,0.11006772518157959
10.0,Standard (No DAE),0,0.15111565589904785
10.0,DAE Filter (With DAE),0,0.19709697365760803
10.0,Standard (No DAE),0,0.1145196184515953
10.0,DAE Filter (With DAE),0,0.13945405185222626
10.0,Standard (No DAE),0,0.13828544318675995
10.0,DAE Filter (With DAE),0,0.1667296588420868
10.0,Standard (No DAE),0,0.10732798278331757
10.0,DAE Filter (With DAE),0,0.11377730965614319
10.0,Standard (No DAE),0,0.13916879892349243
10.0,DAE Filter (With DAE),0,0.1573522686958313
10.0,Standard (No DAE),0,0.08646665513515472
10.0,DAE Filter (With DAE),0,0.1258423924446106
10.0,Standard (No DAE),0,0.08604244887828827
10.0,DAE Filter (With DAE),0,0.11174634844064713
10.0,Standard (No DAE),0,0.08771886676549911
10.0,DAE Filter (With DAE),0,0.11877191811800003
10.0,Standard (No DAE),0,0.09556367248296738
10.0,DAE Filter (With DAE),0,0.12617246806621552
10.0,Standard (No DAE),0,0.06868471950292587
10.0,DAE Filter (With DAE),0,0.09985741227865219
10.0,Standard (No DAE),0,0.12628395855426788
10.0,DAE Filter (With DAE),0,0.14456138014793396
10.0,Standard (No DAE),0,0.09213194996118546
10.0,DAE Filter (With DAE),0,0.138119637966156
10.0,Standard (No DAE),0,0.06178227812051773
10.0,DAE Filter (With DAE),0,0.08369820564985275
10.0,Standard (No DAE),0,0.08812394738197327
10.0,DAE Filter (With DAE),0,0.10981275886297226
10.0,Standard (No DAE),0,0.10389435291290283
10.0,DAE Filter (With DAE),0,0.14525017142295837
10.0,Standard (No DAE),0,0.12661218643188477
10.0,DAE Filter (With DAE),0,0.16137009859085083
10.0,Standard (No DAE),0,0.10413987934589386
10.0,DAE Filter (With DAE),0,0.12938646972179413
10.0,Standard (No DAE),0,0.1326374113559723
10.0,DAE Filter (With DAE),0,0.18396057188510895
10.0,Standard (No DAE),0,0.14813539385795593
10.0,DAE Filter (With DAE),0,0.18844376504421234
10.0,Standard (No DAE),0,0.08758845925331116
10.0,DAE Filter (With DAE),0,0.11809859424829483
10.0,Standard (No DAE),0,0.10469858348369598
10.0,DAE Filter (With DAE),0,0.13160307705402374
10.0,Standard (No DAE),0,0.15137600898742676
10.0,DAE Filter (With DAE),0,0.2011856585741043
10.0,Standard (No DAE),0,0.1432497799396515
10.0,DAE Filter (With DAE),0,0.1834660917520523
10.0,Standard (No DAE),0,0.11222623288631439
10.0,DAE Filter (With DAE),0,0.12876565754413605
10.0,Standard (No DAE),0,0.1057463213801384
10.0,DAE Filter (With DAE),0,0.12313589453697205
10.0,Standard (No DAE),0,0.1125674620270729
10.0,DAE Filter (With DAE),0,0.13334739208221436
10.0,Standard (No DAE),0,0.09420249611139297
10.0,DAE Filter (With DAE),0,0.11887389421463013
10.0,Standard (No DAE),0,0.12339379638433456
10.0,DAE Filter (With DAE),0,0.17516125738620758
10.0,Standard (No DAE),0,0.1073547899723053
10.0,DAE Filter (With DAE),0,0.13397744297981262
10.0,Standard (No DAE),0,0.07898177206516266
10.0,DAE Filter (With DAE),0,0.10194628685712814
